95351	worktok	unclear	204200	7	6949	128	10200	1228	https://www.tiktok.com/@itsiamross/video/7634142251916021005	POV you look around at your job and realize it’s chaos 😂 Like how is this even functioning Tell me I’m not the only one #CapCut #officehumor #workhumor #relateable #worktok
89178	worktok	unclear	282900	6	60900	135	5375	2180	https://www.tiktok.com/@wilmingtondonatos041/video/7637274163081792799	stop crying and take my dang order #fyp #worktok #funny #foryou #workhumor
88446	commentreply	unclear	662100	14	60000	682	3423	2750	https://www.tiktok.com/@bananaislandgehgeh/video/7627275101624438038	Replying to @OFIEN MARVIN🇩🇪🇩🇪🇩🇪🇩🇪 I’m active for problem 😂😂 #funnymemes #problems #commentreply #meme #gehgeh
83630	productivitytips	unclear	358100	0	16100	219	3585	9387	https://www.tiktok.com/@anti.begadang/video/7630635476734561543	Ternyata rahasia bangun seger jam 4 pagi itu bukan soal "NIAT" doang, tapi soal "STRATEGI" 🧠✨ Banyak yang pusing pas bangun Subuh karena bangunnya di tengah-tengah siklus tidur yang dalam. Akibatnya, seharian jadi lemot dan bad mood. Coba pakai Teknik 90 Meni
80454	reactionvideo	surprise_or_reaction	489400	40	34500	630	3256	5267	https://www.tiktok.com/@jazzy.fun2/video/7632359047169051912	Reacting to viewers screen time#reaction #viralvideo #reaction
79482	worktok	unclear	153700	12	13800	64	7507	2203	https://www.tiktok.com/@itsiamross/video/7621151111747095821	Management: “we’ve had complaints…” Me: say what you gotta say… I will too 😭 At some point you just stop holding back 😂 Tag the coworker who would NOT stay quiet. #CapCut #relateable #worktok #officehumor #workhumor
75038	recipehack	stubborn_or_sassy,food_or_eating,care_or_cleaning	134600	66	9995	422	4613	6556	https://www.tiktok.com/@holistic.habits.health/video/7638366929442409742	Stop Throwing Away Lemon Peels… They’re the Best Part 🍋🔥 You’re throwing away the most powerful part of the lemon 🍋⚠️ Most people use the juice… and toss the peel without realizing that’s where a huge amount of the flavor and aromatic oils actually live. An
73292	skit	unclear	1800000	60	20500	445	1175	3298	https://www.tiktok.com/@meowmeowai96/video/7623734198641184032	Das Erdbeerjunge entlarvt das wahre Gesicht der Stiefmutter. #aivideo #fyp #fruits #brainrot #shortstory
73200	productivitytips	unclear	170100	86	30000	87	941	11600	https://www.tiktok.com/@nicolevictoriia_/video/7628433343218027784	Learnings of the week🧠 #personalcurriculum #monthlycurriculum #personaldevelopment #learnings #productivitytips
73006	skit	unclear	484500	104	97500	121	121	3097	https://www.tiktok.com/@drefiggysmalls/video/7640237726356311310	When being too nice to your regulars comes with a price 👀 #skit #actress #drama #scene #series
71856	productivitytips	care_or_cleaning	629400	20	14500	67	2404	8029	https://www.tiktok.com/@shortcut.ninja/video/7627416170898918686	Stop wasting time on lines in MS Word 😳📄 Manual lines adjust karne ki zarurat nahi — simple line hacks se document clean aur professional banao 💻⚡ Perfect for students, teachers aur office work. Try it once aur aap manual lines bhool jaoge 🚀 Follow karo au
71092	recipehack	unclear	833000	15	3795	81	5906	1119	https://www.tiktok.com/@chefelliott/video/7639095757844352287	Finally a way to save all my recipes 🙏 #CookingHacks #viralrecipe #bakingrecipe #cookingtips #recipeideas
70836	worktok	unclear	162800	9	3491	35	7875	621	https://www.tiktok.com/@itsiamross/video/7639331944265764109	POV this is just a regular day at work for you and your coworkers 😂 HR would have a field day with us Tell me I’m not the only one #CapCut #workhumor #officehumor #relateable #worktok
68540	amazonfinds	unclear	327400	92	35000	44	1989	7035	https://www.tiktok.com/@asmr.restockin/video/7638685073973300493	Amazon Home Finds | All Finds Are Linked on my Amazon Storefront — Link in bio #asmr #amazonfinds #kitchen #organization #satisfying
67170	reactionvideo	stubborn_or_sassy,surprise_or_reaction	332800	49	22100	214	3751	4329	https://www.tiktok.com/@voteforpedrop/video/7638752250424347918	Most terrifying ad ever made‼️😱 #react #reactionvideo #scary #sad #emotional
63804	productivitytips	unclear	1400000	30	23900	57	1406	3009	https://www.tiktok.com/@top.tips5/video/7627179556490743062	#TipTopHacks #ProductivityTips #HacksForLife #EasyFix #LifeHacks
63436	skit	unclear	116800	61	30400	88	4248	2759	https://www.tiktok.com/@mattwillpost/video/7640186775285042445	taking breaks in the car from now on #skit
60677	productivitytips	stubborn_or_sassy,food_or_eating,care_or_cleaning	199000	41	7138	434	1308	9581	https://www.tiktok.com/@kyle.meets.ai/video/7633478585839389965	Create your first Instagram carousel in 60 seconds or less 🤯 I jumped into Claude Design, dropped in a prompt for four matching travel tip images sized for Instagram, and watched Claude build the entire carousel ready to export and post. Imagine using this fo
55632	productivitytips	unclear	212500	0	20400	51	854	8460	https://www.tiktok.com/@jeena_study_tips/video/7623545935674527007	Unlock your study potential with these simple yet powerful methods! 💡📚 #StudyHacks #AceYourExams #ProductivityTips #StudyMotivation #studytips
55456	productivitytips	unclear	155300	40	12400	121	4996	1243	https://www.tiktok.com/@thinkfasttalksmart/video/7639391253917912334	Drink coffee… then go to sleep. No, seriously. It’s called a “nappuccino,” and it might be the smartest energy hack you’re not using. Caffeine takes ~15–20 minutes to kick in… so by the time you wake up, you’re locked in. Try it once. Full episode with @drcher
