35506	recipehack	cute,food_or_eating	173900	8200	188	1789	2934	https://www.tiktok.com/@1bigtym/video/7629668260966960406	You’ve had horchata… but not like THIS 😮‍🔥🇬🇭 I added cloves, negro pepper, dried pepper & cinnamon and it changed EVERYTHING 🤭 Sweet + spicy = dangerous combo 😭 @Dees naturals Honey for that smooth touch 🍯🔥 Try this and come back here!! #Bigtym #FoodTo
24208	dayinmylife	unclear	154600	30300	167	120	834	https://www.tiktok.com/@sydk444/video/7639832958647487775	spend a quiet & very wholesome birthday with me🧁✨🌷🎂💐 #dayinmylife #dimlvlog #softlife #birthdaygirl #spendthedaywithme
20560	morningroutine	care_or_cleaning	236700	12800	57	213	1788	https://www.tiktok.com/@lyeasecretts/video/7623684250134449426	Shower routine during the morning🚿🫧 #capcut #girl #routine #shower #clean
9471	morningroutine	unclear	59800	1037	74	839	76	https://www.tiktok.com/@sharona.lynn4/video/7621619925962001685	
8279	dayinmylife	unclear	164900	2738	84	175	343	https://www.tiktok.com/@keylatessy/video/7625626277625597205	A day in my life again🤩✨ #adayinmylife #fyppppppppppppppppppppppp #trend #trending #masukberanda
7118	dayinmylife	unclear	135200	1932	34	146	485	https://www.tiktok.com/@.lolabelle/video/7620975216369421581	this was fun to make
6922	recipehack	food_or_eating	131400	4331	36	32	378	https://www.tiktok.com/@taste_theory/video/7630354915545681174	You won't believe this epic flavour clash I cooked up today! #creatorsearchinsights #koftarecipe #mangodelight #fusionfood #recipehack
6404	night routine	care_or_cleaning	19300	5404	84	109	401	https://www.tiktok.com/@loloarchivess/video/7637529751116090637	cozy night routine🛁🕯️🎀🫧 I love cozy nights! I love this shower routine😊 Enjoy loves🤍 @Bath & Body Works @Dove Beauty & Personal Care @SAND AND FOG @eos Products @LaRochePosayUS @Noxzema Official @PanOxyl #fypシ #minivlogaesthetic #cozyathome #nightroutine
5692	mealprep	stubborn_or_sassy	15800	1319	12	506	137	https://www.tiktok.com/@rodrigo.xzc/video/7618763116058332423	#frases #paradedicar #paratiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii #realmadrid
3586	dayinmylife	surprise_or_reaction	25900	3227	57	27	167	https://www.tiktok.com/@kaylieestewart/video/7639462727295110421	Spend a 4 min chatty day in my life with me 💛!! Why is is so cold in May 💀 we need the sun!! #4minvlog #selfemployed #homesensehaul #6ammorningroutine #productivevlog
3374	easyrecipe	unclear	23800	339	14	286	75	https://www.tiktok.com/@d7oom_519/video/7639683158723726612	
3306	night routine	unclear	65700	1167	4	29	284	https://www.tiktok.com/@lathenaglow/video/7625197470091562260	BODYCARE | SHOWER ROUTINE 🧖🏻‍♀️🛁💭🌸✨🌙 #bodycare #bodycareroutine #showerroutine #nightroutine
2697	recipehack	stubborn_or_sassy,food_or_eating	25700	882	5	79	265	https://www.tiktok.com/@eatsbyrachel/video/7623459736981179679	This is a 2 ingredient tang yuan recipe hack you didn’t know you needed 🤯 Made with a melty @Lindt Chocolate USA center, this recipe is the easiest shortcut to making tang yuan at home! 💡IB: @pengmandarin #tangyuan #recipehack #chocolate #lindt #foodhack @Li
2627	dayinmylife	unclear	22800	1218	41	122	44	https://www.tiktok.com/@annabythefoot/video/7640137668688661791	Day in my life without both arms! Just a normal day - well, normal for me ☕️👣🐶 #dayinthelife #diml #home #adaptive #grwm
2118	dayinmylife	unclear	14800	2228	18	10	112	https://www.tiktok.com/@chloe__michelle/video/7640189150095740181	I have a love hate relationship with rainy days 🌧️🤍
1478	dayinmylife	unclear	8338	1606	12	10	77	https://www.tiktok.com/@a.sshhlleeyy/video/7640280465869491487	day in my life as a senior in hs🎓🎀 | grwm , grad pick up day , nail , mini Walmart run | 🍓#getreadywithme #spendthedaywithme #vlog #xybca #fyp
1175	night routine	unclear	15500	545	12	14	90	https://www.tiktok.com/@lifeaswegomez_/video/7620846471633554701	What we do before bed every night 🌙🫧 #grwm #nightroutine #routine #skincare
1050	recipehack	unclear	8852	45	3	97	11	https://www.tiktok.com/@hungrysammyy/video/7635829106751343893	no fr someone tell me #homecooking #recipeshare #recipehack
1015	dayinmylife	unclear	3432	1153	7	4	67	https://www.tiktok.com/@shreesvlog_/video/7640155217081797911	might or might not be filming my first YT video bedding from @pigletinbed, dc: SHREESVLOGS15 #unistudent #unilife #productive #studytok #cosy
814	foodtok	unclear	3619	364	14	29	47	https://www.tiktok.com/@lajecley125/video/7639747370841951506	#foryoupage❤️❤️ #fypシ゚ @Diyaa🖤🌸 @Dahraan🤎
755	dayinmylife	unclear	6853	983	5	1	17	https://www.tiktok.com/@lathoniasalgado/video/7640265401594580255	Day in the life 💕 #dayinthelife #vlog #diml
747	morningroutine	unclear	6050	424	11	16	44	https://www.tiktok.com/@sylviahussein/video/7637304021862206728	Fighting for my life to become a morning girlie and not feeling like a zombie the rest of the day😭🤣 … I ended up needing a nap after getting some work done and still ended up in the gym in the evening but still I’m choosing to romanticize the quiet parts of 
702	recipehack	unclear	7840	35	4	56	10	https://www.tiktok.com/@hungrysammyy/video/7637024246467661077	wtf is this new tiktok update #homecooking #recipeshare #baking #recipehack
525	recipehack	unclear	6002	197	5	12	40	https://www.tiktok.com/@taste.by.sadia/video/7637052579171568918	
381	foodtok	unclear	1065	191	2	3	55	https://www.tiktok.com/@valencez00/video/7639614693564239111	No Batidão - Denia Model: 鸣潮/1010浣 Motion: Mizuki C MME: Rui, Azolt, Ikeno, BeammanP, Chestnutscoop, 針金P, そぼろ #denia #wutheringwaves #wuwa #mmd #fyp
341	recipehack	food_or_eating	1476	134	20	2	7	https://www.tiktok.com/@nma_diary/video/7638318890812017942	Make banga stew with me. Meanwhile my husband did a little voiceover for me 😂#nigerianfood #recipehack #viralvideos #igbofood #creatorsearchinsights
196	recipehack	unclear	3915	20	2	10	2	https://www.tiktok.com/@hungrysammyy/video/7638181813906705685	no WAYYYY #homecooking #bakersoftiktok #recipeshare #recipehack
40	dayinmylife	unclear	400	32	0	2	0	https://www.tiktok.com/@dafnichr/video/7640147167910448406	Day in the life, vol 4 👩🏻‍💻💛#corporatelife #corporategirl #dayinthelife #london
12	fitnessjourney	unclear	57	14	0	0	1	https://www.tiktok.com/@nastqwee.e/video/7640327639726673185	#реки #липсинк
